0.5011265444515742,0.49561061383036664,0.5000145508772961,0.5022615929515692,0.5809166031459825,0.4950002760293756
0.5025147149495883,0.49056170104508856,0.5000538798822232,0.5042764666645276,0.6430708669598232,0.4900015677912168
0.5041399372962512,0.48490286780322833,0.5001226112186371,0.506115855158057,0.691004330242269,0.4850048732587209
0.5059823120983132,0.4786779741245532,0.5002249065832315,0.5078252824621995,0.7283759776762355,0.48001118906459445
0.5080255218486298,0.47192696804134476,0.5003645559736463,0.5094356831122974,0.7579005885481004,0.4750215096297731
0.5102559851869303,0.4646872831764021,0.500545046695917,0.5109691013293663,0.7815410777031931,0.47003682632597327
0.5126621936688259,0.45699490485799543,0.5007696156211164,0.512441850982737,0.8007122380948671,0.4650581266571241
0.5152341816363494,0.44888518398749244,0.5010412882830998,0.5138663809103033,0.8164407593882194,0.4600863934447178
0.5179630943197955,0.4403934508593706,0.5013629074149939,0.5152524332975102,0.8294801032743224,0.45512260404061095
0.5208408305761253,0.43155546157111196,0.501737152758754,0.5166077937058009,0.8403904582075639,0.4501677295436036
0.5238597445200671,0.4224076968203477,0.5021665535350347,0.5179387939340763,0.8495939721936142,0.4452227340313535
0.5270123960982503,0.41298752525686094,0.5026534946376623,0.5192506592869064,0.857413030686542,0.4402885738060636
0.5302913447991797,0.40333323975811014,0.5032002174322755,0.5205477545929307,0.8640970072854903,0.43536619665493476
0.5336889836760954,0.3934839741269958,0.5038088159331705,0.5218337624629589,0.8698411617133308,0.4304565411259798
0.5371974127399779,0.38347950905701006,0.5044812291131898,0.5231118151163594,0.8748001487364456,0.42556053582064857
0.5408083518324761,0.3733599791505504,0.5052192301135643,0.5243845937570281,0.8790977916852726,0.42067909870442455
0.5445130933269389,0.36316549665260184,0.5060244131487591,0.5256544048944671,0.8828342376844779,0.4158131364153539
0.5483024943098781,0.3529357116770699,0.5068981790242472,0.5269232400655234,0.8860912557987107,0.4109635436486029
0.5521670070071976,0.34270933235967427,0.5078417201047267,0.5281928234553701,0.8889362032308133,0.4061312025165316
0.5560967444006385,0.3325236308491771,0.5088560056984203,0.5294646506047715,0.891425024918838,0.40131698193960624
